500 104343
236 475 3.5
236 477 9.1
236 480 3.1
236 484 1.3
236 485 4.3
236 489 8.2
236 491 9.8
236 493 2.7
236 494 2.1
236 495 3.1
236 496 3.8
236 497 8.3
236 498 8.7
236 500 3.8
237 1 1.8
237 12 5.4
237 18 7.9
237 20 6.4
237 21 8.2
237 23 2.2
237 29 8.6
237 30 9.0
237 32 7.5
237 33 5.4
237 43 6.7
237 46 4.1
237 50 2.4
237 51 9.4
237 54 6.4
237 59 4.9
237 61 6.9
237 65 2.4
237 66 9.5
237 67 6.1
237 79 6.1
237 93 6.6
237 95 8.4
237 96 4.1
237 98 1.0
237 103 4.7
237 105 2.3
237 114 7.6
237 115 6.7
237 121 4.6
237 131 4.4
237 134 6.9
237 144 2.1
237 146 7.1
237 154 2.2
237 159 7.1
237 160 3.2
237 161 6.6
237 164 1.6
237 165 1.8
237 168 7.8
237 169 9.4
237 171 5.6
237 178 8.3
237 181 2.1
237 182 6.4
237 185 5.8
237 187 3.1
237 194 7.4
237 195 5.6
237 203 4.5
237 211 4.7
237 213 3.1
237 223 9.9
237 226 7.2
237 228 3.3
237 229 5.8
237 233 5.1
237 234 9.1
237 235 1.4
237 241 7.1
237 242 9.7
237 245 6.4
237 246 7.7
237 251 2.3
237 253 4.6
237 255 8.8
237 256 2.1
237 257 4.2
237 258 2.1
237 261 10.0
237 262 1.0
237 264 7.6
237 265 7.7
237 267 2.5
237 268 8.9
237 269 8.2
237 270 6.0
237 274 6.0
237 275 2.8
237 277 4.1
237 278 6.1
237 279 7.3
237 280 3.6
237 283 8.6
237 285 8.8
237 287 2.3
237 289 8.8
237 290 9.8
237 292 7.5
237 293 2.5
237 294 6.5
237 296 4.8
237 297 7.2
237 298 9.9
237 299 9.1
237 300 5.3
237 301 3.7
237 304 9.1
237 305 1.5
237 307 4.1
237 308 5.7
237 310 3.1
237 311 8.3
237 312 5.7
237 314 2.8
237 315 4.8
237 316 9.0
237 319 8.2
237 320 8.7
237 321 7.2
237 324 8.2
237 325 3.7
237 326 8.2
237 327 6.7
237 328 9.3
237 329 7.7
237 330 3.2
237 334 2.3
237 337 7.4
237 338 8.9
237 339 9.3
237 341 1.0
237 342 7.2
237 343 2.2
237 344 3.8
237 346 2.6
237 347 1.3
237 348 1.4
237 349 3.0
237 350 1.6
237 352 2.7
237 353 8.0
237 354 8.1
237 355 4.5
237 357 2.8
237 359 2.2
237 360 2.2
237 362 8.8
237 363 1.2
237 365 4.3
237 366 3.4
237 367 1.7
237 369 3.1
237 371 2.2
237 373 2.8
237 375 3.4
237 377 5.4
237 378 5.9
237 379 6.8
237 380 5.9
237 381 7.7
237 382 2.5
237 384 1.2
237 385 2.9
237 386 1.3
237 388 5.5
237 389 4.4
237 391 6.6
237 393 8.6
237 394 5.0
237 396 1.7
237 400 5.5
237 402 7.8
237 403 3.1
237 404 5.3
237 407 8.1
237 408 1.2
237 411 3.8
237 412 3.6
237 413 6.8
237 415 8.1
237 417 7.5
237 420 9.7
237 422 9.1
237 424 1.3
237 426 4.3
237 427 3.7
237 431 8.4
237 432 7.0
237 433 5.8
237 434 7.8
237 435 6.1
237 436 8.5
237 440 7.7
237 442 1.1
237 444 6.7
237 447 8.1
237 448 6.1
237 454 3.9
237 455 1.3
237 457 5.0
237 459 9.0
237 460 3.8
237 461 6.1
237 462 1.3
237 463 2.1
237 467 9.9
237 468 8.4
237 469 2.0
237 470 2.4
237 471 9.2
237 472 7.2
237 475 1.8
237 476 4.0
237 477 6.3
237 479 7.7
237 481 3.0
237 483 10.0
237 485 6.4
237 486 6.2
237 489 1.4
237 490 8.7
237 492 2.1
237 493 2.6
237 494 7.2
237 496 7.6
237 499 8.3
238 1 6.3
238 8 2.5
238 19 2.7
238 20 1.1
238 21 4.9
238 22 8.1
238 26 8.1
238 29 3.4
238 31 1.1
238 35 8.2
238 38 9.0
238 39 9.3
238 46 2.6
238 49 9.7
238 51 3.2
238 56 5.0
238 59 9.1
238 60 7.2
238 70 6.9
238 71 2.2
238 79 8.9
238 80 5.2
238 94 5.5
238 101 5.4
238 102 1.4
238 110 4.7
238 114 1.1
238 115 7.3
238 117 7.8
238 119 8.6
238 124 6.6
238 126 9.2
238 128 4.5
238 130 3.3
238 132 6.5
238 142 9.6
238 148 8.3
238 150 9.0
238 153 5.4
238 155 3.1
238 165 1.8
238 171 9.8
238 172 8.4
238 176 9.4
238 184 2.7
238 188 3.8
238 191 9.2
238 193 4.4
238 194 5.6
238 197 8.0
238 200 1.2
238 204 6.8
238 209 7.5
238 214 9.1
238 216 2.2
238 225 5.8
238 229 7.0
238 230 8.1
238 233 8.4
238 235 4.9
238 239 9.8
238 240 2.2
238 241 4.6
238 242 3.7
238 244 6.3
238 245 5.4
238 246 5.4
238 247 9.3
238 249 9.8
238 250 1.5
238 252 6.6
238 254 8.0
238 258 5.5
238 260 2.2
238 261 4.5
238 262 3.5
238 263 8.5
238 264 3.7
238 265 3.3
238 266 6.4
238 268 3.8
238 269 7.6
238 270 7.4
238 271 1.7
238 272 3.5
238 275 9.0
238 276 1.1
238 277 1.5
238 281 1.5
238 282 9.3
238 283 5.9
238 285 9.2
238 286 9.4
238 288 2.6
238 291 3.8
238 293 6.2
238 294 4.7
238 295 1.3
238 296 7.5
238 297 7.8
238 300 4.8
238 302 7.9
238 303 4.5
238 304 6.3
238 305 8.2
238 306 5.2
238 308 7.3
238 309 5.4
238 311 1.3
238 312 2.6
238 313 3.5
238 316 9.1
238 317 5.6
238 319 8.7
238 322 9.1
238 323 5.4
238 324 9.0
238 325 2.2
238 329 7.8
238 330 9.3
238 331 2.1
238 334 6.1
238 337 6.2
238 339 7.6
238 342 9.5
238 343 9.5
238 344 1.7
238 345 2.8
238 346 7.1
238 348 4.4
238 350 3.3
238 352 7.6
238 355 5.5
238 357 3.1
238 358 3.4
238 359 9.3
238 360 6.8
238 362 9.6
238 363 2.2
238 364 2.8
238 365 7.6
238 366 3.0
238 369 1.1
238 373 6.6
238 374 1.5
238 375 7.9
238 376 9.7
238 377 6.5
238 381 9.8
238 382 8.3
238 383 8.3
238 384 7.2
238 389 5.2
238 390 8.8
238 391 10.0
238 393 9.4
238 394 4.0
238 395 7.1
238 396 1.9
238 399 5.1
238 402 7.0
238 403 6.9
238 405 8.4
238 407 1.8
238 408 6.2
238 410 7.6
238 411 5.6
238 412 1.1
238 413 9.6
238 414 2.1
238 418 8.6
238 419 9.7
238 421 7.3
238 426 6.1
238 429 5.0
238 431 7.2
238 433 4.6
238 434 9.3
238 435 9.5
238 436 1.1
238 437 8.1
238 439 7.4
238 442 9.8
238 443 8.2
238 447 4.1
238 450 2.7
238 454 3.2
238 456 5.1
238 458 9.2
238 459 7.1
238 461 3.8
238 462 10.0
238 463 9.2
238 464 5.0
238 466 6.8
238 468 4.5
238 469 6.2
238 471 4.7
238 472 3.6
238 476 4.8
238 477 9.0
238 478 3.9
238 481 3.9
238 482 6.4
238 485 7.7
238 486 9.5
238 488 1.0
238 489 7.6
238 490 4.1
238 491 8.5
238 493 9.6
238 496 2.3
238 497 4.6
238 499 1.4
238 500 2.9
239 6 2.0
239 7 3.3
239 8 2.8
239 11 3.2
239 12 3.2
239 13 6.7
239 24 1.8
239 25 7.0
239 31 7.7
239 32 3.2
239 34 2.5
239 40 2.5
239 44 4.5
239 45 6.0
239 48 3.5
239 51 2.1
239 64 6.2
239 69 1.4
239 74 3.2
239 76 5.5
239 83 9.9
239 85 2.2
239 86 8.8
239 92 7.8
239 93 4.4
239 95 4.4
239 98 4.5
239 101 9.0
239 102 3.7
239 104 6.7
239 110 8.8
239 112 2.5
239 119 9.8
239 121 7.9
239 122 7.5
239 128 5.6
239 138 6.2
239 141 8.0
239 143 2.9
239 146 5.2
239 160 10.0
239 161 8.8
239 166 8.3
239 167 5.8
239 170 6.8
239 176 9.7
239 186 8.7
239 188 7.4
239 193 10.0
239 199 5.1
239 204 4.5
239 206 2.6
239 209 7.2
239 210 2.5
239 212 2.2
239 228 6.9
239 231 1.7
239 241 4.1
239 243 5.1
239 245 6.3
239 246 8.4
239 248 7.3
239 249 6.8
239 250 6.9
239 252 1.5
239 253 8.0
239 255 2.4
239 257 1.3
239 260 8.8
239 262 6.9
239 263 3.2
239 264 5.8
239 267 5.7
239 269 5.1
239 272 3.6
239 274 1.5
239 275 9.0
239 276 2.1
239 277 4.7
239 278 2.4
239 280 7.0
239 281 4.4
239 282 2.8
239 283 5.2
239 284 4.0
239 285 7.2
239 289 9.5
239 290 8.8
239 292 5.9
239 294 7.6
239 299 4.6
239 300 5.3
239 303 9.7
239 305 6.3
239 306 2.6
239 307 3.4
239 308 8.7
239 311 1.3
239 313 8.1
239 315 8.9
239 317 2.9
239 318 9.9
239 319 2.1
239 320 4.9
239 321 1.6
239 323 5.0
239 326 4.4
239 327 9.9
239 328 8.4
239 329 5.2
239 331 4.6
239 334 9.0
239 335 8.2
239 337 2.2
239 338 6.5
239 339 6.7
239 340 9.8
239 341 6.5
239 345 9.7
239 346 6.2
239 347 8.7
239 348 2.2
239 349 3.3
239 352 4.3
239 353 5.5
239 355 5.7
239 357 4.7
239 358 3.0
239 359 8.6
239 361 8.2
239 363 8.3
239 365 9.2
239 366 5.6
239 368 6.4
239 372 6.0
239 373 1.7
239 374 4.0
239 375 9.5
239 376 5.1
239 377 2.1
239 378 5.5
239 380 8.7
239 384 9.4
239 387 9.0
239 388 1.9
239 392 1.9
239 394 1.2
239 395 6.6
239 396 2.0
239 398 8.7
239 399 8.6
239 403 4.9
239 404 7.7
239 408 6.2
239 409 1.1
239 412 10.0
239 417 2.9
239 418 4.6
239 420 4.0
239 421 5.0
239 423 3.7
239 424 2.6
239 425 3.7
239 426 3.9
239 427 6.1
239 428 4.7
239 429 7.1
239 433 5.5
239 434 5.9
239 436 10.0
239 437 3.7
239 438 4.8
239 442 4.3
239 443 9.9
239 444 1.8
239 445 1.2
239 446 2.5
239 447 1.0
239 449 2.6
239 451 4.4
239 452 7.3
239 453 7.8
239 454 7.6
239 455 6.7
239 456 9.2
239 457 7.9
239 458 6.6
239 459 3.9
239 460 4.4
239 461 3.2
239 462 7.1
239 463 9.1
239 464 6.0
239 467 3.3
239 469 2.3
239 470 9.2
239 471 2.6
239 473 6.2
239 475 3.7
239 476 1.5
239 480 8.2
239 481 3.8
239 483 6.1
239 484 1.6
239 485 6.3
239 490 5.0
239 491 3.7
239 492 4.8
239 494 5.7
239 495 8.5
239 496 3.6
239 497 6.8
239 498 8.3
239 499 9.7
239 500 4.6
240 3 4.0
240 7 8.1
240 8 6.1
240 9 8.1
240 10 2.6
240 13 1.6
240 22 2.2
240 31 4.4
240 35 4.4
240 36 5.5
240 41 7.0
240 52 4.6
240 55 7.2
240 62 2.7
240 64 3.6
240 69 4.0
240 76 2.6
240 78 7.2
240 80 6.0
240 81 1.5
240 82 8.9
240 85 1.9
240 90 8.4
240 92 7.0
240 93 3.2
240 94 2.2
240 97 6.1
240 108 3.2
240 109 7.7
240 112 8.6
240 116 7.5
240 119 7.4
240 121 7.4
240 132 2.1
240 133 8.8
240 135 3.3
240 137 8.2
240 146 7.5
240 148 5.2
240 154 7.4
240 156 5.3
240 157 5.7
240 161 1.9
240 164 10.0
240 166 9.7
240 172 3.7
240 179 3.0
240 180 7.2
240 192 7.1
240 193 8.0
240 196 5.2
240 201 2.2
240 203 1.8
240 204 6.1
240 205 8.2
240 212 6.9
240 213 9.4
240 214 6.9
240 222 9.0
240 223 3.9
240 226 6.6
240 229 3.0
240 231 6.6
240 232 2.2
240 234 9.3
240 235 7.6
240 236 7.8
240 237 5.9
240 242 9.4
240 244 6.3
240 245 8.4
240 248 9.3
240 250 3.0
240 253 7.5
240 255 6.0
240 257 2.5
240 259 4.5
240 260 3.9
240 264 4.1
240 265 7.0
240 267 5.5
240 268 4.5
240 269 7.7
240 270 9.0
240 272 3.3
240 273 1.2
240 274 7.8
240 277 3.6
240 279 3.0
240 282 2.8
240 284 2.8
240 285 9.2
240 289 8.1
240 290 6.0
240 291 8.8
240 292 7.2
240 293 9.0
240 294 4.3
240 295 3.0
240 296 7.2
240 299 6.0
240 301 8.7
240 302 7.4
240 304 3.0
240 305 2.1
240 306 8.9
240 309 2.6
240 311 9.0
240 312 8.9
240 314 9.8
240 315 7.0
240 317 9.8
240 319 5.6
240 321 5.0
240 322 2.6
240 325 5.1
240 329 6.8
240 330 2.3
240 334 6.0
240 336 6.6
240 337 4.4
240 338 3.7
240 341 6.2
240 342 5.0
240 344 9.5
240 345 8.5
240 348 4.2
240 349 8.3
240 350 6.0
240 353 3.9
240 354 9.2
240 356 9.8
240 358 9.4
240 362 1.1
240 367 5.8
240 369 2.7
240 371 4.5
240 373 2.8
240 378 9.3
240 380 8.8
240 382 5.5
240 384 7.0
240 385 5.7
240 386 9.9
240 387 1.2
240 389 7.1
240 390 6.0
240 391 6.3
240 393 3.1
240 395 6.9
240 396 5.4
240 397 1.6
240 398 5.4
240 399 6.0
240 400 5.2
240 402 4.6
240 403 3.1
240 406 1.9
240 407 7.0
240 408 4.9
240 409 4.8
240 410 5.1
240 412 3.2
240 413 8.9
240 415 2.0
240 416 8.4
240 419 4.3
240 420 3.2
240 421 5.6
240 422 9.1
240 424 7.6
240 426 8.3
240 427 6.3
240 428 9.7
240 430 1.8
240 432 6.8
240 433 4.5
240 435 9.9
240 436 6.2
240 438 3.0
240 439 3.1
240 440 1.3
240 441 3.7
240 444 6.8
240 445 1.4
240 447 4.1
240 448 3.5
240 449 6.7
240 451 6.5
240 452 9.7
240 454 8.5
240 455 6.1
240 456 2.8
240 459 1.6
240 460 2.2
240 462 3.0
240 466 8.6
240 469 9.2
240 471 8.1
240 472 6.0
240 473 2.4
240 474 7.1
240 476 6.0
240 477 9.7
240 478 4.0
240 480 3.9
240 482 5.8
240 487 6.6
240 488 5.0
240 489 5.5
240 490 2.7
240 491 1.9
240 492 6.8
240 493 4.2
240 495 6.6
240 496 7.6
240 499 1.1
241 2 3.0
241 3 1.4
241 10 2.8
241 11 5.9
241 14 9.4
241 15 6.9
241 17 3.4
241 19 6.1
241 20 2.6
241 22 7.4
241 23 3.1
241 34 5.5
241 43 2.0
241 44 1.5
241 45 2.7
241 64 9.8
241 65 2.2
241 66 6.3
241 72 7.1
241 74 7.8
241 77 5.5
241 79 2.2
241 82 9.9
241 87 8.6
241 88 1.2
241 92 9.1
241 93 1.6
241 96 9.4
241 118 2.4
241 130 6.5
241 138 1.2
241 153 6.5
241 157 9.4
241 163 8.6
241 170 5.1
241 172 9.2
241 176 8.7
241 182 8.3
241 190 3.8
241 192 5.7
241 194 6.7
241 198 5.3
241 202 1.2
241 206 4.5
241 210 8.6
241 217 5.1
241 219 6.2
241 220 7.6
241 227 1.1
241 233 8.2
241 234 8.7
241 242 4.0
241 243 3.3
241 246 1.8
241 247 4.2
241 248 9.9
241 249 5.9
241 250 2.7
241 251 8.6
241 253 5.5
241 254 7.5
241 255 1.5
241 259 7.5
241 261 2.0
241 263 3.0
241 264 1.2
241 266 7.3
241 267 1.4
241 268 8.8
241 269 6.6
241 270 8.7
241 273 7.6
241 276 8.1
241 277 4.8
241 278 8.6
241 284 9.7
241 285 8.4
241 286 5.4
241 288 9.7
241 289 3.1
241 290 5.1
241 291 4.1
241 292 4.2
241 293 5.5
241 294 7.1
241 298 5.7
241 299 9.5
241 301 8.6
241 302 3.7
241 303 7.3
241 304 3.2
241 305 6.5
241 307 6.1
241 311 1.1
241 312 9.9
241 313 8.6
241 314 7.4
241 315 3.6
241 316 3.8
241 317 9.4
241 318 7.7
241 319 4.1
241 321 6.1
241 323 3.1
241 324 9.7
241 325 8.6
241 326 2.3
241 327 4.0
241 328 8.2
241 329 6.6
241 332 4.5
241 334 3.9
241 335 3.8
241 338 6.1
241 344 3.2
241 345 6.5
241 347 8.1
241 348 6.1
241 349 2.0
241 350 6.6
241 353 2.0
241 355 7.7
241 356 9.0
241 357 5.2
241 359 2.9
241 362 4.2
241 364 9.7
241 365 7.7
241 368 1.2
241 371 5.9
241 372 9.4
241 375 3.5
241 376 4.6
241 377 8.4
241 378 7.0
241 379 4.8
241 382 9.0
241 390 6.2
241 391 6.5
241 395 6.4
241 399 7.8
241 401 8.1
241 403 2.7
241 405 1.5
241 406 1.9
241 408 7.4
241 409 2.4
241 411 4.8
241 415 10.0
241 416 3.6
241 418 1.1
241 420 9.5
241 421 9.7
241 426 3.0
241 427 5.0
241 428 5.6
241 429 6.6
241 430 2.6
241 433 6.0
241 434 3.4
241 435 1.6
241 436 9.2
241 438 7.1
241 439 3.3
241 440 1.4
241 441 4.7
241 442 3.7
241 443 3.6
241 445 6.9
241 446 9.2
241 449 1.0
241 450 8.6
241 451 6.5
241 453 4.3
241 455 9.3
241 458 5.3
241 460 8.5
241 462 7.1
241 463 6.6
241 465 5.2
241 467 1.5
241 468 7.3
241 470 2.0
241 471 8.4
241 472 9.4
241 473 5.3
241 474 6.3
241 476 8.2
241 478 1.6
241 479 2.2
241 480 5.4
241 481 3.6
241 482 6.1
241 483 9.8
241 484 3.3
241 486 9.2
241 488 10.0
241 489 7.9
241 490 7.3
241 491 9.3
241 492 1.5
241 493 9.4
241 494 3.5
241 497 3.3
241 498 8.2
241 499 6.3
242 2 1.1
242 7 1.6
242 12 3.7
242 15 2.8
242 17 1.6
242 30 1.6
242 41 2.4
242 46 1.5
242 51 2.1
242 55 7.1
242 59 7.5
242 64 6.9
242 75 4.6
242 84 7.2
242 87 4.8
242 92 4.3
242 97 6.3
242 100 10.0
242 104 8.9
242 106 9.0
242 108 6.5
242 113 9.3
242 116 1.9
242 124 4.5
242 136 9.5
242 139 5.0
242 142 2.3
242 152 1.4
242 157 8.6
242 162 8.1
242 164 9.5
242 175 2.0
242 181 9.8
242 184 1.5
242 187 9.3
242 191 6.1
242 192 1.7
242 196 6.1
242 204 9.0
242 206 8.8
242 208 8.7
242 210 6.6
242 212 6.2
242 213 2.2
242 221 1.7
242 225 1.8
242 232 1.4
242 239 3.2
242 243 7.7
242 244 6.0
242 245 2.3
242 247 2.2
242 249 1.3
242 251 3.1
242 253 3.3
242 254 4.3
242 255 4.5
242 256 4.6
242 258 4.9
242 260 7.2
242 262 7.0
242 263 4.8
242 264 8.5
242 266 9.2
242 267 3.5
242 269 6.0
242 270 4.9
242 272 4.5
242 274 2.6
242 275 3.3
242 277 4.7
242 279 9.7
242 280 8.6
242 282 5.4
242 283 2.0
242 284 1.7
242 285 8.6
242 286 2.1
242 287 4.5
242 289 1.2
242 290 7.7
242 294 4.9
242 295 3.2
242 297 4.0
242 302 1.9
242 303 6.6
242 304 1.9
242 309 8.2
242 310 6.3
242 314 1.3
242 315 3.4
242 316 8.9
242 317 6.2
242 319 5.2
242 323 7.2
242 325 4.0
242 327 3.5
242 329 4.3
242 331 9.4
242 332 5.7
242 333 9.5
242 335 5.9
242 336 5.7
242 339 9.6
242 341 8.1
242 342 7.2
242 344 8.0
242 345 4.1
242 346 5.9
242 347 8.0
242 349 7.5
242 351 3.0
242 352 8.9
242 354 6.3
242 357 7.4
242 358 8.2
242 359 9.2
242 362 7.0
242 363 3.3
242 365 7.2
242 366 6.6
242 367 3.9
242 368 4.9
242 373 7.4
242 375 7.4
242 376 5.8
242 377 7.2
242 379 3.2
242 381 8.5
242 384 4.9
242 387 2.4
242 388 2.6
242 389 2.3
242 391 1.6
242 392 7.7
242 397 7.8
242 398 8.9
242 399 8.3
242 400 1.2
242 402 3.0
242 403 8.0
242 404 2.4
242 405 9.2
242 408 5.2
242 411 4.8
242 413 5.1
242 414 8.7
242 415 2.9
242 416 6.3
242 417 4.3
242 418 5.2
242 419 3.3
242 420 1.5
242 421 1.6
242 422 8.4
242 423 8.4
242 425 5.4
242 427 6.3
242 428 4.6
242 429 1.3
242 434 3.0
242 435 9.4
242 436 7.7
242 437 10.0
242 439 6.8
242 440 9.0
242 441 4.0
242 444 3.8
242 445 9.1
242 449 6.6
242 450 6.3
242 454 8.4
242 459 8.2
242 461 8.4
242 462 8.5
242 463 6.7
242 465 1.3
242 467 5.2
242 470 9.5
242 472 3.5
242 473 3.7
242 477 4.0
242 479 9.1
242 481 9.8
242 482 4.2
242 484 2.6
242 488 3.7
242 490 3.0
242 491 4.1
242 492 2.2
242 493 1.5
242 494 3.7
242 496 7.8
242 499 2.4
242 500 4.7
243 24 9.0
243 30 4.5
243 32 6.2
243 34 1.0
243 38 7.2
243 39 8.9
243 40 6.5
243 41 7.1
243 42 8.7
243 44 7.3
243 47 9.9
243 51 9.9
243 52 2.9
243 53 3.3
243 57 3.6
243 58 4.4
243 59 7.2
243 60 6.2
243 61 3.1
243 64 7.1
243 76 3.4
243 83 3.9
243 84 1.9
243 87 3.9
243 88 6.0
243 93 8.2
243 102 9.0
243 106 2.3
243 110 4.2
243 111 3.0
243 121 7.5
243 122 1.6
243 124 4.1
243 128 3.3
243 133 1.5
243 138 5.8
243 148 2.5
243 150 8.2
243 160 9.9
243 162 7.9
243 164 4.7
243 168 3.2
243 170 4.4
243 171 3.8
243 175 5.7
243 177 9.3
243 178 7.5
243 184 4.7
243 188 6.4
243 189 7.1
243 194 7.3
243 195 9.5
243 196 1.3
243 198 5.4
243 207 2.1
243 209 8.1
243 212 3.1
243 213 2.8
243 219 3.2
243 221 8.1
243 226 1.6
243 230 3.5
243 231 9.1
243 236 6.4
243 237 6.4
243 238 6.3
243 240 8.5
243 244 6.4
243 247 1.2
243 249 6.8
243 250 5.1
243 252 1.5
243 256 5.1
243 257 2.2
243 258 9.7
243 262 3.7
243 263 3.9
243 265 5.7
243 266 9.5
243 268 3.5
243 269 4.7
243 271 5.9
243 273 9.2
243 274 4.1
243 275 2.4
243 277 4.2
243 280 9.2
243 281 5.0
243 282 4.9
243 283 6.1
243 284 3.9
243 285 1.0
243 286 3.9
243 290 1.8
243 291 3.1
243 292 4.4
243 293 3.8
243 297 8.1
243 299 8.5
243 300 4.4
243 302 9.6
243 303 6.5
243 304 1.5
243 305 8.7
243 307 5.0
243 311 5.5
243 313 2.6
243 314 6.8
243 318 6.6
243 321 2.8
243 323 8.5
243 325 7.8
243 328 9.8
243 329 8.8
243 330 9.9
243 332 5.2
243 333 5.6
243 334 2.7
243 335 2.4
243 336 2.5
243 337 1.1
243 338 9.5
243 339 6.5
243 340 7.2
243 341 6.2
243 343 1.1
243 346 2.0
243 347 7.2
243 348 7.7
243 350 3.3
243 351 3.7
243 352 9.0
243 354 5.5
243 355 4.1
243 357 7.3
243 358 6.9
243 359 8.2
243 360 3.6
243 362 1.8
243 363 9.3
243 365 2.9
243 368 3.9
243 371 7.3
243 372 9.2
243 373 2.9
243 374 2.6
243 376 10.0
243 379 1.3
243 380 5.8
243 381 2.1
243 383 5.3
243 385 5.3
243 386 3.5
243 387 1.8
243 388 8.8
243 389 8.8
243 395 5.9
243 396 5.1
243 399 7.4
243 401 5.3
243 404 5.5
243 405 9.6
243 406 2.1
243 407 3.4
243 408 5.1
243 409 6.5
243 411 2.1
243 412 6.6
243 413 7.2
243 415 8.4
243 416 7.0
243 417 5.9
243 418 5.6
243 419 2.0
243 420 1.4
243 421 9.1
243 422 7.8
243 423 6.8
243 425 9.3
243 426 6.8
243 427 8.5
243 428 3.5
243 429 3.9
243 430 2.5
243 431 5.3
243 432 5.1
243 435 6.2
243 437 9.2
243 438 2.6
243 439 3.4
243 444 7.6
243 446 3.3
243 448 9.4
243 450 3.8
243 451 9.5
243 452 4.0
243 453 8.8
243 454 7.2
243 456 5.9
243 458 9.5
243 460 1.6
243 463 6.8
243 465 3.3
243 467 5.7
243 469 1.4
243 470 8.6
243 472 5.6
243 475 7.6
243 477 8.4
243 479 5.2
243 480 5.0
243 481 5.5
243 483 5.6
243 484 3.8
243 487 4.5
243 488 6.4
243 490 8.1
243 491 5.8
243 492 2.8
243 494 5.2
243 496 3.9
243 499 7.5
243 500 5.5
244 6 9.9
244 23 6.6
244 25 4.2
244 27 4.0
244 29 8.1
244 30 1.7
244 32 5.5
244 33 4.2
244 35 7.9
244 37 5.8
244 53 9.4
244 54 6.0
244 55 9.2
244 57 7.5
244 62 9.8
244 66 4.3
244 69 3.6
244 76 5.1
244 78 9.4
244 80 7.2
244 81 3.2
244 84 6.4
244 86 9.3
244 89 9.6
244 93 8.0
244 94 2.3
244 96 3.1
244 101 2.7
244 126 7.1
244 127 6.7
244 128 3.5
244 137 7.7
244 149 7.4
244 150 5.6
244 152 1.2
244 161 4.3
244 164 6.7
244 165 5.6
244 181 4.0
244 183 2.6
244 190 10.0
244 194 7.3
244 196 5.0
244 199 3.4
244 201 5.2
244 203 7.0
244 204 3.6
244 211 9.8
244 213 5.4
244 216 8.5
244 217 3.3
244 220 9.8
244 224 9.7
244 226 4.3
244 234 3.8
244 237 8.4
244 239 3.9
244 241 5.2
244 245 9.9
244 246 4.7
244 247 3.3
244 250 5.9
244 251 8.5
244 256 3.0
244 260 2.2
244 261 6.8
244 262 2.6
244 263 3.5
244 265 5.0
244 266 1.6
244 267 1.7
244 269 3.9
244 270 4.0
244 271 6.3
244 272 1.2
244 273 1.7
244 274 2.5
244 276 2.6
244 277 7.2
244 278 4.7
244 279 5.9
244 281 9.2
244 284 5.6
244 286 5.1
244 287 1.5
244 288 7.9
244 291 8.3
244 293 4.2
244 294 3.0
244 295 9.4
244 296 7.7
244 298 8.7
244 299 8.0
244 301 4.0
244 303 4.9
244 304 4.3
244 305 7.0
244 306 3.4
244 307 10.0
244 310 3.8
244 311 5.8
244 312 1.4
244 313 8.0
244 316 6.3
244 319 4.1
244 320 5.0
244 321 4.2
244 323 9.1
244 325 3.8
244 326 5.8
244 329 7.6
244 330 8.7
244 331 1.8
244 333 4.6
244 335 9.6
244 336 5.6
244 337 4.3
244 338 5.7
244 340 3.8
244 341 4.4
244 342 9.3
244 343 8.4
244 344 6.5
244 346 8.8
244 347 5.7
244 348 6.0
244 349 1.0
244 350 7.6
244 353 4.8
244 356 2.2
244 357 1.4
244 359 2.2
244 364 2.3
244 365 7.4
244 367 2.2
244 369 2.9
244 370 8.2
244 371 1.4
244 373 9.6
244 374 9.4
244 375 5.5
244 376 9.1
244 377 2.3
244 378 4.7
244 383 2.0
244 384 9.5
244 385 2.0
244 386 7.3
244 387 7.8
244 389 9.3
244 390 3.8
244 391 5.4
244 392 9.3
244 393 2.9
244 400 2.0
244 401 5.2
244 404 8.9
244 405 3.9
244 406 5.3
244 407 4.5
244 408 7.4
244 410 1.7
244 411 1.9
244 413 9.5
244 416 2.3
244 417 2.8
244 418 4.0
244 421 2.6
244 425 7.7
244 433 8.9
244 436 2.1
244 438 6.9
244 439 6.3
244 441 1.2
244 443 3.8
244 444 6.3
244 445 5.1
244 446 9.8
244 448 1.3
244 449 2.6
244 450 8.6
244 451 9.5
244 453 7.5
244 454 3.4
244 457 5.5
244 458 6.3
244 460 5.3
244 462 4.2
244 463 3.8
244 464 5.9
244 467 2.5
244 469 4.4
244 470 2.4
244 473 8.9
244 474 6.5
244 475 7.3
244 476 5.0
244 477 9.7
244 479 5.3
244 480 1.2
244 482 7.0
244 483 7.8
244 485 5.4
244 486 2.6
244 487 2.5
244 488 8.9
244 489 2.1
244 492 5.7
244 493 7.5
244 496 7.6
244 498 2.3
244 499 6.2
244 500 1.9
245 11 3.6
245 16 1.1
245 21 8.4
245 22 7.5
245 23 9.6
245 24 1.2
245 26 2.9
245 27 2.5
245 28 9.1
245 30 3.7
245 31 4.7
245 36 3.4
245 39 3.8
245 42 7.9
245 69 3.7
245 76 7.1
245 77 1.9
245 81 2.9
245 84 6.5
245 85 5.2
245 88 7.4
245 97 5.7
245 98 3.1
245 99 4.2
245 100 5.4
245 111 6.3
245 119 6.7
245 122 1.1
245 128 6.0
245 131 1.9
245 134 4.7
245 137 9.0
245 145 9.7
